# graphics-timing-probe-r01-framebuffer-b2026-09-13-19-00-37Z (experimental reduced corpus)
# MOS ticks are raw; local us never subtracted across processors.
repeat,route,detail,case,phase,metric,value,count,send_ticks,reply_ticks,bytes,upload_bytes,status
3,0,1,BSP29_03,draw,4,3094,3,0,4,318,0,0
3,0,1,BSP29_03,draw,5,3093,0,0,4,318,0,0
3,0,1,BSP29_03,draw,6,3416,766,0,4,318,0,0
3,0,1,BSP29_03,draw,7,47,0,0,4,318,0,0
3,0,1,BSP29_03,draw,8,281,256,0,4,318,0,0
3,0,1,BSP29_03,output,1,999365,1,0,0,318,0,0
3,0,1,BSP29_03,output,2,0,0,0,0,318,0,0
3,0,1,BSP29_03,output,3,0,0,0,0,318,0,0
3,0,1,BSP29_03,output,4,29,60,0,0,318,0,0
3,0,1,BSP29_03,output,5,1,0,0,0,318,0,0
3,0,1,BSP29_03,output,6,93330,23034,0,0,318,0,0
3,0,1,BSP29_03,output,7,32,0,0,0,318,0,0
3,0,1,BSP29_03,output,8,310,256,0,0,318,0,0
3,0,1,BSP29_04,draw,1,33629,7141,0,4,318,0,0
3,0,1,BSP29_04,draw,2,10737,236,0,4,318,0,0
3,0,1,BSP29_04,draw,3,3130,0,0,4,318,0,0
3,0,1,BSP29_04,draw,4,3126,3,0,4,318,0,0
3,0,1,BSP29_04,draw,5,3125,0,0,4,318,0,0
3,0,1,BSP29_04,draw,6,3461,766,0,4,318,0,0
3,0,1,BSP29_04,draw,7,48,0,0,4,318,0,0
3,0,1,BSP29_04,draw,8,269,256,0,4,318,0,0
3,0,1,BSP29_04,output,1,999774,0,0,0,318,0,0
3,0,1,BSP29_04,output,2,0,0,0,0,318,0,0
3,0,1,BSP29_04,output,3,0,0,0,0,318,0,0
3,0,1,BSP29_04,output,4,68,60,0,0,318,0,0
3,0,1,BSP29_04,output,5,37,0,0,0,318,0,0
3,0,1,BSP29_04,output,6,93236,23040,0,0,318,0,0
3,0,1,BSP29_04,output,7,31,0,0,0,318,0,0
3,0,1,BSP29_04,output,8,278,256,0,0,318,0,0
3,0,1,BSP29_05,draw,1,32657,5922,0,4,324,0,0
3,0,1,BSP29_05,draw,2,10734,236,0,4,324,0,0
3,0,1,BSP29_05,draw,3,3138,0,0,4,324,0,0
3,0,1,BSP29_05,draw,4,3134,3,0,4,324,0,0
3,0,1,BSP29_05,draw,5,3133,0,0,4,324,0,0
3,0,1,BSP29_05,draw,6,3480,758,0,4,324,0,0
3,0,1,BSP29_05,draw,7,40,0,0,4,324,0,0
3,0,1,BSP29_05,draw,8,269,256,0,4,324,0,0
3,0,1,BSP29_05,output,1,1000102,1,0,0,324,0,0
3,0,1,BSP29_05,output,2,0,0,0,0,324,0,0
3,0,1,BSP29_05,output,3,0,0,0,0,324,0,0
3,0,1,BSP29_05,output,4,30,60,0,0,324,0,0
3,0,1,BSP29_05,output,5,1,0,0,0,324,0,0
3,0,1,BSP29_05,output,6,97095,23040,0,0,324,0,0
3,0,1,BSP29_05,output,7,35,0,0,0,324,0,0
3,0,1,BSP29_05,output,8,303,256,0,0,324,0,0
3,0,1,SCROLL,draw,1,28109,17065,0,2,320,0,0
3,0,1,SCROLL,draw,2,9357,449,0,2,320,0,0
3,0,1,SCROLL,draw,3,175,0,0,2,320,0,0
3,0,1,SCROLL,draw,4,1,1,0,2,320,0,0
3,0,1,SCROLL,draw,5,1,0,0,2,320,0,0
3,0,1,SCROLL,draw,6,434,654,0,2,320,0,0
3,0,1,SCROLL,draw,7,4,0,0,2,320,0,0
3,0,1,SCROLL,draw,8,271,256,0,2,320,0,0
3,0,1,SCROLL,output,1,999862,1,0,0,320,0,0
3,0,1,SCROLL,output,2,0,0,0,0,320,0,0
3,0,1,SCROLL,output,3,0,0,0,0,320,0,0
3,0,1,SCROLL,output,4,36,60,0,0,320,0,0
3,0,1,SCROLL,output,5,1,0,0,0,320,0,0
3,0,1,SCROLL,output,6,15168,23040,0,0,320,0,0
3,0,1,SCROLL,output,7,15,0,0,0,320,0,0
3,0,1,SCROLL,output,8,268,256,0,0,320,0,0
# probe,rep=3,route=0,case=SCROLL,index=0,expected=0/0/0,actual=0/0/0,match=1
3,0,1,CLIPROW,draw,1,50463,9536,2,4,960,0,0
3,0,1,CLIPROW,draw,2,6193,321,2,4,960,0,0
3,0,1,CLIPROW,draw,3,131,0,2,4,960,0,0
3,0,1,CLIPROW,draw,4,3,3,2,4,960,0,0
3,0,1,CLIPROW,draw,5,1,0,2,4,960,0,0
3,0,1,CLIPROW,draw,6,758,1164,2,4,960,0,0
3,0,1,CLIPROW,draw,7,3,0,2,4,960,0,0
3,0,1,CLIPROW,draw,8,281,256,2,4,960,0,0
3,0,1,CLIPROW,output,1,999253,0,0,0,960,0,0
3,0,1,CLIPROW,output,2,0,0,0,0,960,0,0
3,0,1,CLIPROW,output,3,0,0,0,0,960,0,0
3,0,1,CLIPROW,output,4,32,60,0,0,960,0,0
3,0,1,CLIPROW,output,5,1,0,0,0,960,0,0
3,0,1,CLIPROW,output,6,15292,23032,0,0,960,0,0
3,0,1,CLIPROW,output,7,14,0,0,0,960,0,0
3,0,1,CLIPROW,output,8,267,256,0,0,960,0,0
# probe,rep=3,route=0,case=CLIPROW,index=0,expected=255/255/255,actual=255/255/255,match=1
# probe,rep=3,route=0,case=CLIPROW,index=1,expected=0/0/0,actual=0/0/0,match=1
3,0,1,COMBINED,draw,1,84225,4165,8,2,1856,0,0
3,0,1,COMBINED,draw,2,7003,769,8,2,1856,0,0
3,0,1,COMBINED,draw,3,168,0,8,2,1856,0,0
3,0,1,COMBINED,draw,4,3,5,8,2,1856,0,0
3,0,1,COMBINED,draw,5,1,0,8,2,1856,0,0
3,0,1,COMBINED,draw,6,1270,1940,8,2,1856,0,0
3,0,1,COMBINED,draw,7,13,0,8,2,1856,0,0
3,0,1,COMBINED,draw,8,270,256,8,2,1856,0,0
3,0,1,COMBINED,output,1,999938,1,0,0,1856,0,0
3,0,1,COMBINED,output,2,0,0,0,0,1856,0,0
3,0,1,COMBINED,output,3,0,0,0,0,1856,0,0
3,0,1,COMBINED,output,4,31,60,0,0,1856,0,0
3,0,1,COMBINED,output,5,1,0,0,0,1856,0,0
3,0,1,COMBINED,output,6,15234,23040,0,0,1856,0,0
3,0,1,COMBINED,output,7,14,0,0,0,1856,0,0
3,0,1,COMBINED,output,8,279,256,0,0,1856,0,0
# probe,rep=3,route=0,case=COMBINED,index=0,expected=255/255/255,actual=255/255/255,match=1
# probe,rep=3,route=0,case=COMBINED,index=1,expected=0/0/0,actual=0/0/0,match=1
3,1,1,EMPTY,draw,1,14967,14096,0,2,0,0,0
3,1,1,EMPTY,draw,2,2,1,0,2,0,0,0
